name,latitude_deg,longitude_deg,country,municipality,iata_code
Berdyansk Airport,46.814999,36.758099,UA,Berdyansk,ERD
Dnipro International Airport,48.357201,35.100601,UA,Dnipro,DNK
Zaporizhzhia International Airport,47.867000579833984,35.31570053100586,UA,Zaporizhia,OZH
Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,UA,Kryvyi Rih,KWG
Sevastopol International Airport / Belbek Air Base,44.691822,33.57462,UA,Sevastopol,UKS
Simferopol International Airport,45.0522,33.975101,UA,Simferopol,SIP
Gvardeyskoe Air Base,45.116192,33.976625,UA,Sarabuz,
Saky Air Base,45.090611,33.598536,UA,Novofedorovka,
Dzhankoy Air Base,45.700901,34.4189,UA,Dzhankoy,
Kharkiv International Airport,49.924801,36.290001,UA,Kharkiv,HRK
Cherkasy International Airport,49.4156,31.9953,UA,Cherkasy,CKC
Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194,UA,Kyiv,IEV
Hostomel Airport,50.6035,30.1919,UA,Kiev,
Ozerne Air Base,50.158298,28.7383,UA,Zhytomyr,
Khmelnytskyi Airport,49.359699,26.933399,UA,Khmelnytskyi,HMJ
Ivano-Frankivsk International Airport,48.88420104980469,24.686100006103516,UA,Ivano-Frankivsk,IFO
Lviv International Airport,49.8125,23.9561,UA,Lviv,LWO
Chernivtsi International Airport,48.259300231933594,25.98080062866211,UA,Chernivtsi,CWC
Rivne International Airport,50.60710144042969,26.141599655151367,UA,Rivne,RWN
Uzhhorod International Airport,48.6343,22.263399,UA,Uzhhorod,UDJ
Kherson International Airport,46.6758,32.506401,UA,Kherson,KHE
Mykolaiv International Airport,47.057899,31.9198,UA,Nikolayev,NLV
Odessa International Airport,46.4268,30.6765,UA,Odessa,ODS
Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778,UA,Vinnitsa,VIN
Talagi Airport,64.60030364990234,40.71670150756836,RU,Archangelsk,ARH
Vaskovo Airport,64.441704,40.4217,RU,Arkhangelsk,VKV
Severomorsk-1 Naval Air Base,69.03167,33.418331,RU,Severomorsk,
Naryan Mar Airport,67.639999,53.121899,RU,Naryan Mar,NNM
Cherepovets Airport,59.273601532,38.0158004761,RU,Cherepovets,CEE
Amderma Airport,69.76329803466797,61.556400299072266,RU,Amderma,AMV
Majeed Bin Abdulaziz Airport,26.48,38.128889,SA,Al Ula,ULH
Kotlas Airport,61.235801696777344,46.6974983215332,RU,Kotlas,KSZ
Pulkovo Airport,59.800301,30.262501,RU,St. Petersburg,LED
Pushkin Airport,59.685001,30.338301,RU,St. Petersburg,
Murmansk Airport,68.78170013427734,32.75080108642578,RU,Murmansk,MMK
Staraya Russa Air Base,57.961399,31.384399,RU,Staraya Russa,
Pskov Airport,57.78390121459961,28.395599365234375,RU,Pskov,PKV
Petrozavodsk Airport,61.88520050048828,34.154701232910156,RU,Petrozavodsk,PES
Peski Airfield,61.831944,34.295555,RU,Petrozavodsk,
Vologda Airport,59.282501,39.944401,RU,Vologda,VGD
Brest Airport,52.108299,23.8981,BY,Brest,BQT
Gomel Airport,52.527000427246094,31.016700744628903,BY,Gomel,GME
Vitebsk Vostochny Airport,55.126499176025,30.349599838257,BY,Vitebsk,VTB
Khrabrovo Airport,54.88999938964844,20.592599868774418,RU,Kaliningrad,KGD
Baranavichi Air Base,53.099998,26.049999,BY,Baranavichi,
Hrodna Airport,53.60200119018555,24.053800582885746,BY,Hrodna,GNA
Minsk National Airport,53.888071,28.039964,BY,Minsk,MSQ
Babruisk Air Base,53.105,29.205,BY,Babruisk,
Mogilev Airport,53.95489883422851,30.09510040283203,BY,Mogilev,MVQ
Abakan International Airport,53.740002,91.385002,RU,Abakan,ABA
Barnaul Airport,53.363800048828125,83.53849792480469,RU,Barnaul,BAX
Gorno-Altaysk Airport,51.969204,85.836539,RU,Gorno-Altaysk,RGK
Kemerovo Airport,55.27009963989258,86.1072006225586,RU,Kemerovo,KEJ
Baykit Airport,61.676701,96.355003,RU,Baykit,BKA
Yeniseysk Airport,58.474201,92.112503,RU,Yeniseysk,EIE
Podkamennaya Tunguska Airport,61.589699,89.994003,RU,Bor,TGP
Severo-Yeniseysk Airport,60.373299,93.011703,RU,Severo-Yeniseysk,VEO
Vanavara Airport,60.356229,102.309641,RU,Vanavara,VAQ
Krasnoyarsk International Airport,56.173077,92.492437,RU,Krasnoyarsk,KJA
Krasnoyarsk Cheremshanka Airport,56.177584,92.545881,RU,Krasnoyarsk,KCY
Achinsk Airport,56.269185,90.57511,RU,Achinsk,ACS
Kyzyl Airport,51.669399,94.400597,RU,Kyzyl,KYZ
Yeltsovka Airport,55.0924,83.004501,RU,Novosibirsk,
Novosibirsk Tolmachevo Airport,55.019756,82.618675,RU,Novosibirsk,OVB
Omsk Central Airport,54.96699905395508,73.31050109863281,RU,Omsk,OMS
Omsk Severny Airport,54.974998,73.555,RU,Omsk,
Strezhevoy Airport,60.7094,77.660004,RU,Strezhevoy,SWT
Bogashevo Airport,56.380298614502,85.208297729492,RU,Tomsk,TOF
Spichenkovo Airport,53.811401,86.877197,RU,Novokuznetsk,NOZ
Dikson Airport,73.517807,80.379669,RU,Dikson,DKS
Nagurskoye,80.803207,47.663586,RU,Murmansk,
Khatanga Airport,71.97810363769531,102.49099731445312,RU,Khatanga,HTG
Svetlogorsk Airport,66.839996,88.403336,RU,Svetlogorsk,SES
Igarka Airport,67.437202,86.621902,RU,Igarka,IAA
Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,RU,Norilsk,NSK
Valek Airport,69.39690399169922,88.35368347167969,RU,Valek,
Anapa Vityazevo Airport,45.002102,37.347301,RU,Krasnyi Kurgan,AAQ
Yeysk Airport,46.68,38.21,RU,Yeysk,EIK
Gelendzhik Airport,44.5820926295,38.0124807358,RU,Gelendzhik,GDZ
Khanskaya Air Base,44.68,40.035,RU,Maykop,
Krasnodar Pashkovsky International Airport,45.034698,39.170502,RU,Krasnodar,KRR
Khankala Air Base,43.2981,45.7841,RU,Grozny,
Makhachkala Uytash International Airport,42.816799,47.652302,RU,Makhachkala,MCX
Mineralnyye Vody Airport,44.225101470947266,43.08190155029297,RU,Mineralnyye Vody,MRV
Nalchik Airport,43.512901306152344,43.636600494384766,RU,Nalchik,NAL
Vladikavkaz Beslan International Airport,43.205101,44.606602,RU,Beslan,OGZ
Magas Airport,43.323268,45.012568,RU,Sunzha,IGT
Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,RU,Stavropol,STW
Dudinka Airport,69.375,86.15667,RU,Dudinka,
Platov International Airport,47.493888,39.924722,RU,Rostov-on-Don,ROV
Taganrog Yuzhny Airport,47.1983333,38.8491667,RU,Taganrog,TGK
Sochi International Airport,43.449902,39.9566,RU,Sochi,AER
Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,RU,Astrakhan,ASF
Elista Airport,46.3739013671875,44.33089828491211,RU,Elista,ESL
Volgograd International Airport,48.782501220703125,44.34550094604492,RU,Volgograd,VOG
Yuma Auxiliary Army Airfield 2,32.547501,-114.511786,US,Yuma,
Williston Basin International Airport,48.258387,-103.748797,US,Williston,XWA
Chelyabinsk Balandino Airport,55.305801,61.5033,RU,Chelyabinsk,CEK
Magnitogorsk International Airport,53.39310073852539,58.75569915771485,RU,Magnitogorsk,MQF
Sabetta International Airport,71.219167,72.052222,RU,Sabetta,SBT
Bovanenkovo Airport,70.315278,68.333611,RU,Bovanenkovo,BVJ
Salekhard Airport,66.5907974243164,66.61100006103516,RU,Salekhard,SLY
Berezovo Airport,63.92100143432617,65.03050231933594,RU,,EZV
Khanty Mansiysk Airport,61.0285,69.086098,RU,Khanty-Mansiysk,HMA
Nyagan Airport,62.110001,65.614998,RU,Nyagan,NYA
Sovetskiy Airport,61.326622009277344,63.60191345214844,RU,Sovetskiy,OVS
Uray Airport,60.103298,64.826698,RU,Uray,URJ
Beloyarskiy Airport,63.686901,66.698601,RU,,EYK
Izhevsk Airport,56.82809829711914,53.45750045776367,RU,Izhevsk,IJK
Pobedilovo Airport,58.503883,49.347831,RU,Kirov,KVX
Nadym Airport,65.48090362548828,72.69889831542969,RU,Nadym,NYM
Novy Urengoy Airport,66.06939697265625,76.52030181884766,RU,Novy Urengoy,NUX
Nizhnevartovsk Airport,60.949299,76.483597,RU,Nizhnevartovsk,NJC
Perm International Airport,57.914501,56.021198,RU,Perm,PEE
Kogalym International Airport,62.190399169921875,74.53379821777344,RU,Kogalym,KGP
Nefteyugansk Airport,61.108299,72.650002,RU,Nefteyugansk,NFG
Noyabrsk Airport,63.18330001831055,75.2699966430664,RU,Noyabrsk,NOJ
Surgut Airport,61.34370040893555,73.40180206298828,RU,Surgut,SGC
Uktus Airport,56.701698,60.790001,RU,Yekaterinburg,
Koltsovo Airport,56.743099212646,60.802700042725,RU,Yekaterinburg,SVX
Remezov Airport,58.058427,68.348801,RU,Tobolsk,RMZ
Roshchino International Airport,57.16833,65.31611,RU,Tyumen,TJM
Kurgan Airport,55.4753,65.415604,RU,Kurgan,KRO
Ashgabat Bezmein Air Base,38.012001,58.195,TM,Ashgabat,
Ashgabat International Airport,37.986801,58.361,TM,Ashgabat,ASB
Turkmenbashi International Airport,40.063301,53.007198,TM,Turkmenbashi,KRW
Mary International Airport,37.62353,61.895668,TM,Mary,MYP
Daşoguz Airport,41.759853,59.836149,TM,Daşoguz,TAZ
Türkmenabat International Airport,38.930662,63.563982,TM,Türkmenabat,CRZ
Dushanbe Airport,38.543301,68.824997,TJ,Dushanbe,DYU
Kulob Airport,37.98809814453125,69.80500030517578,TJ,Kulyab,TJU
Khujand Airport,40.215401,69.694702,TJ,Khujand,LBD
Qurghonteppa International Airport,37.86640167236328,68.86470031738281,TJ,Kurgan-Tyube,KQT
Andizhan Airport,40.727699,72.293999,UZ,Andizhan,AZN
Fergana International Airport,40.358799,71.745003,UZ,Fergana,FEG
Nukus Airport,42.4884,59.623299,UZ,Nukus,NCU
Urgench Airport,41.58430099487305,60.641700744628906,UZ,Urgench,UGC
Navoi Airport,40.117199,65.170799,UZ,Navoi,NVI
Bukhara International Airport,39.775002,64.483299,UZ,Bukhara,BHK
Samarkand Airport,39.70050048828125,66.98380279541016,UZ,Samarkand,SKD
Termez Airport,37.287261,67.311869,UZ,Termez,TMJ
Tashkent East Airport,41.312889,69.395535,UZ,Tashkent,
Tashkent International Airport,41.257900238,69.2811965942,UZ,Tashkent,TAS
Kostroma Sokerkino Airport,57.796902,41.019402,RU,Kostroma,KMW
Grabtsevo Airport,54.5499992371,36.3666687012,RU,Kaluga,KLF
Dyagilevo Air Base,54.642284,39.569047,RU,Ryazan,
Ivanovo South Airport,56.93939971923828,40.940799713134766,RU,Ivanovo,IWA
Staroselye Airport,58.104198,38.929401,RU,Rybinsk,RYB
Semyazino Airport,56.127423,40.315202,RU,Vladimir,
Myachkovo Airfield,55.560001,37.985001,RU,Moscow,
Bryansk Airport,53.214199,34.176399,RU,Bryansk,BZK
Zhukovsky International Airport,55.553299,38.150002,RU,Moscow,ZIA
Domodedovo International Airport,55.408798,37.9063,RU,Moscow,DME
Sheremetyevo International Airport,55.972599,37.4146,RU,Moscow,SVO
Migalovo Air Base,56.82469940185547,35.7577018737793,RU,Tver,KLD
Ostafyevo International Airport,55.511667,37.507222,RU,Moscow,OSF
Tretyakovo Airport,54.904999,39.026669,RU,Lukhovitsy,
Chkalovskiy Air Base,55.8783,38.061699,RU,Moscow,CKL
Belgorod International Airport,50.643798828125,36.5900993347168,RU,Belgorod,EGO
Kursk East Airport,51.7505989074707,36.29560089111328,RU,Kursk,URS
Lipetsk Airport,52.70280075073242,39.53779983520508,RU,Lipetsk,LPK
Voronezh International Airport,51.81420135498047,39.22959899902344,RU,Voronezh,VOZ
Donskoye Airport,52.806099,41.4828,RU,Tambov,TBW
Yermolino Air Base,55.228333,36.608334,RU,Balabanovo,
Vnukovo International Airport,55.591499,37.261501,RU,Moscow,VKO
Ukhta Airport,63.566898,53.804699,RU,Ukhta,UCT
Inta Airport,66.053372,60.105786,RU,Inta,INA
Vuktyl Airport,63.823299,57.279999,RU,Vuktyl,
Pechora Airport,65.121101,57.130798,RU,Pechora,PEX
Usinsk Airport,66.0047,57.367199,RU,Usinsk,USK
Izhma Airport,65.0317,53.970001,RU,Izhma,
Vorkuta Airport,67.488602,63.993099,RU,Vorkuta,VKT
Ust-Tsylma Airport,65.437294,52.200336,RU,Ust-Tsylma,UTS
Syktyvkar Airport,61.64699935913086,50.84510040283203,RU,Syktyvkar,SCW
Nizhny Novgorod Strigino International Airport,56.230098724365,43.784000396729,RU,Nizhny Novgorod,GOJ
Bugulma Airport,54.641184,52.800229,RU,Bugulma,UUA
Kazan International Airport,55.606201171875,49.278701782227,RU,Kazan,KZN
Begishevo Airport,55.564701080322266,52.092498779296875,RU,Nizhnekamsk,NBC
Borisoglebskoye Airport,55.866699,49.133301,RU,Kazan,
Yoshkar-Ola Airport,56.70059967041016,47.90470123291016,RU,Yoshkar-Ola,JOK
Cheboksary Airport,56.090301513671875,47.3473014831543,RU,Cheboksary,CSY
Zhigansk Airport,66.7965011597,123.361000061,RU,Zhigansk,ZIX
Ulyanovsk Baratayevka Airport,54.268299,48.2267,RU,Ulyanovsk,ULV
Ulyanovsk East Airport,54.401001,48.8027,RU,Cherdakly,ULY
Orenburg Central Airport,51.795799255371094,55.45669937133789,RU,Orenburg,REN
Orsk Airport,51.072498,58.5956,RU,Orsk,OSW
Penza Airport,53.110599517822266,45.02109909057617,RU,Penza,PEZ
Saransk Airport,54.12512969970703,45.212257385253906,RU,Saransk,SKX
Balakovo Airport,51.858299,47.745602,RU,Balakovo,BWO
Gagarin International Airport,51.712778,46.171111,RU,Saratov,GSV
Ufa International Airport,54.557498931885,55.874401092529,RU,Ufa,UFA
Buguruslan Severny Airport,53.718399,52.371899,RU,Buguruslan,
Bezymyanka Airfield,53.220001,50.325001,RU,Samara,
Kurumoch International Airport,53.504902,50.164299,RU,Samara,KUF
"Rewa Airport, Chorhata, REWA",24.503401,81.220299,IN,Rewa,REW
Gondia Airport,21.526817,80.290347,IN,Gondia,GDB
Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,IN,Ahmedabad,AMD
Akola Airport,20.698931,77.056883,IN,Akola,AKD
Aurangabad Airport,19.862699508666992,75.39810180664062,IN,Aurangabad,IXU
Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,IN,Mumbai,BOM
Bilaspur Airport,21.9884,82.111,IN,Bilaspur,PAB
Bhuj Airport,23.2877998352,69.6701965332,IN,Bhuj,BHJ
Belagavi Airport,15.8593,74.618301,IN,Belgaum,IXG
Vadodara Airport,22.336201,73.226303,IN,Vadodara,BDQ
Raja Bhoj International Airport,23.2875003815,77.3374023438,IN,Bhopal,BHO
Bhavnagar Airport,21.752199173,72.1852035522,IN,Bhavnagar,BHU
Daman Airport,20.434401,72.843201,IN,Daman,NMB
Dabolim Airport,15.3808,73.831398,IN,Vasco da Gama,GOI
Hubli Airport,15.361700058,75.08489990230001,IN,Hubli,HBX
Rajkot International Airport,22.378824,71.039391,IN,Rajkot,HSR
Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,IN,Indore,IDR
Jabalpur Airport,23.177799,80.052002,IN,Jabalpur,JLR
Jamnagar Airport,22.465499877929688,70.01260375976562,IN,Jamnagar,JGA
Kandla Airport,23.1127,70.100304,IN,Kandla,IXY
Khajuraho Airport,24.8172,79.918602,IN,Khajuraho,HJR
Kolhapur Airport,16.6647,74.289398,IN,Kolhapur,KLH
Keshod Airport,21.317101,70.270401,IN,Keshod,IXK
Nanded Airport,19.1833,77.316704,IN,Nanded,NDC
Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,IN,Nagpur,NAG
Nashik Airport,20.119101,73.912903,IN,Nasik,ISK
Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,IN,Pune,PNQ
Porbandar Airport,21.649524,69.656405,IN,Porbandar,PBD
Ratnagiri Airport,17.013599,73.327797,IN,,RTC
Rajkot Airport,22.3092002869,70.77950286869999,IN,Rajkot,RAJ
Swami Vivekananda Airport,21.180401,81.7388,IN,Raipur,RPR
Shirdi Airport,19.688752,74.377354,IN,Kakadi,SAG
Solapur Airport,17.6280002594,75.93479919430001,IN,Solapur,SSE
Surat Airport,21.1141,72.741798,IN,Surat,STV
Maharana Pratap Airport,24.617700576799997,73.89610290530001,IN,Udaipur,UDR
Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,LK,Colombo,CMB
Anuradhapura Airport,8.301542,80.42848,LK,Anuradhapura,ACJ
Batticaloa Airport,7.70576,81.678802,LK,Batticaloa,BTC
Colombo Ratmalana Airport,6.821990013122559,79.88619995117188,LK,Colombo,RML
Ampara Airport,7.336745,81.623869,LK,Ampara,ADP
Hingurakgoda Air Force Base,8.04981,80.9814,LK,Polonnaruwa Town,HIM
Jaffna International Airport,9.79233,80.070099,LK,Jaffna,JAF
Koggala Airport,5.993680000305176,80.32029724121094,LK,Galle,KCT
China Bay Airport,8.5385103225708,81.18190002441406,LK,Trincomalee,TRR
Mattala Rajapaksa International Airport,6.284467,81.124128,LK,Mattala,HRI
Battambang Airport,13.0956,103.223999,KH,Battambang,BBM
Kampong Chhnang Airport,12.255032,104.564657,KH,Kampong Chhnang,KZC
Phnom Penh International Airport,11.5466,104.844002,KH,Phnom Penh (Pou Senchey),PNH
Ratanakiri Airport,13.729999542236328,106.98699951171876,KH,Ratanakiri,RBE
Siem Reap-Angkor International Airport,13.369167,104.223056,KH,Siem Reap,SAI
Hashimara Air Force Station,26.698299,89.369102,IN,Jalpaiguri,
Darbhanga Airport,26.192801,85.916901,IN,Darbhanga,DBR
Along Airport,28.17530059814453,94.802001953125,IN,,IXV
Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,IN,Agartala,IXA
Bagdogra Airport,26.68120002746582,88.32859802246094,IN,Siliguri,IXB
Shillong Airport,25.70359992980957,91.97869873046876,IN,Shillong,SHL
Biju Patnaik Airport,20.244400024399997,85.8178024292,IN,Bhubaneswar,BBI
Netaji Subhash Chandra Bose International Airport,22.654699,88.446701,IN,Kolkata,CCU
Dhanbad Airport,23.834,86.425301,IN,,DBD
Kazi Nazrul Islam Airport,23.6225,87.243,IN,Durgapur,RDP
Gorakhpur Airport,26.739700317399997,83.4496994019,IN,Gorakhpur,GOP
Lokpriya Gopinath Bordoloi International Airport,26.10610008239746,91.58589935302734,IN,Guwahati,GAU
Gaya Airport,24.744301,84.951202,IN,Gaya,GAY
Imphal Airport,24.7600002289,93.896697998,IN,Imphal,IMF
Sonari Airport,22.813786,86.169739,IN,Jamshedpur,IXW
Jorhat Airport,26.7315006256,94.1754989624,IN,Jorhat,JRH
Kushinagar International Airport,26.776534,83.889214,IN,Kushinagar,KBK
Kailashahar Airport,24.308657,92.00768,IN,Kailashahar,IXH
Silchar Airport,24.9129009247,92.9786987305,IN,Silchar,IXS
Lengpui Airport,23.840599,92.619698,IN,Aizawl (Lengpui),AJL
Lilabari North Lakhimpur Airport,27.2955,94.097603,IN,Lilabari,IXI
Dibrugarh Airport,27.4839000702,95.0168991089,IN,Dibrugarh,DIB
Dimapur Airport,25.8838996887,93.7711029053,IN,Dimapur,DMU
Muzaffarpur Airport,26.119101,85.313698,IN,Muzaffarpur,MZU
Panagarh Air Force Station,23.4743003845,87.4274978638,IN,,
Jay Prakash Narayan Airport,25.591299,85.087997,IN,Patna,PAT
Birsa Munda Airport,23.314300537100003,85.3217010498,IN,Ranchi,IXR
Rourkela Airport,22.256571,84.815193,IN,Rourkela,RRK
Tezpur Airport,26.7091007232666,92.78469848632812,IN,,TEZ
Visakhapatnam Airport,17.723506,83.227729,IN,Visakhapatnam,VTZ
Ziro Airport,27.588301,93.828102,IN,Ziro,ZER
Barisal Airport,22.801000595092773,90.30120086669922,BD,Barisal,BZL
Cox's Bazar Airport,21.45219993591309,91.96389770507812,BD,Cox's Bazar,CXB
Shah Amanat International Airport,22.249599,91.813301,BD,Chattogram (Chittagong),CGP
Ishurdi Airport,24.1525,89.0494,BD,Ishurdi,IRD
Jessore Airport,23.1838,89.160797,BD,Jashore (Jessore),JSR
Shah Mokhdum Airport,24.43720054626465,88.61650085449219,BD,Rajshahi,RJH
Saidpur Airport,25.759199142456055,88.90889739990234,BD,Saidpur,SPD
Osmany International Airport,24.963832,91.864843,BD,Sylhet,ZYL
Hazrat Shahjalal International Airport,23.843347,90.397783,BD,Dhaka,DAC
Hong Kong International Airport,22.308901,113.915001,HK,Hong Kong,HKG
Shek Kong Air Base,22.4366,114.080002,HK,Islands,
Agra Airport / Agra Air Force Station,27.157683,77.960942,IN,Agra,AGR
Prayagraj Airport,25.4401,81.733902,IN,Allahabad,IXD
Ambala Air Force Station,30.368099,76.816704,IN,Ambala,
Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,IN,Amritsar,ATQ
Nal Airport,28.070601,73.207199,IN,Bikaner,BKB
Lal Bahadur Shastri Airport,25.452129,82.861805,IN,Varanasi,VNS
Kullu Manali Airport,31.876699,77.154404,IN,Bhuntar,KUU
Bhatinda Air Force Station,30.2701,74.755798,IN,,BUP
Bareilly Air Force Station,28.4221,79.450798,IN,Bareilly,BEK
Chandigarh International Airport,30.6735,76.788498,IN,Chandigarh,IXC
Kanpur Airport,26.404301,80.410103,IN,Kanpur,KNU
Safdarjung Airport,28.585453,77.203563,IN,New Delhi,
Dehradun Jolly Grant Airport,30.189243,78.176651,IN,Dehradun (Jauligrant),DED
Indira Gandhi International Airport,28.55563,77.09519,IN,New Delhi,DEL
Kangra Airport,32.164902,76.263018,IN,Kangra,DHM
Gwalior Airport,26.29330062866211,78.22779846191406,IN,Gwalior,GWL
Hisar Airport,29.179399,75.755302,IN,Hisar,HSS
Jodhpur Airport,26.251100540161133,73.04889678955078,IN,Jodhpur,JDH
Jaipur International Airport,26.8242,75.812202,IN,Jaipur,JAI
Jaisalmer Airport,26.8887,70.864998,IN,,JSA
Jammu Airport,32.688849,74.838152,IN,Jammu,IXJ
Kishangarh Airport Ajmer,26.591007,74.812956,IN,Ajmer (Kishangarh),KQH
Kota Airport,25.160200119,75.84559631350001,IN,Kota,KTU
Ludhiana Airport,30.854700088500977,75.95259857177734,IN,,LUH
Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,IN,Leh,IXL
Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,IN,Lucknow,LKO
Moradabad Airport,28.81746,78.92187,IN,Moradabad,MZS
Pathankot Airport,32.233611,75.634444,IN,Pathankot,IXP
Pantnagar Airport,29.0334,79.473701,IN,Pantnagar,PGH
Sirsa Air Force Station,29.5606,75.006104,IN,,
Sheikh ul Alam International Airport,33.987099,74.7742,IN,Srinagar,SXR
Udhampur Air Force Station,32.902152,75.155709,IN,Udhampur,
Luang Phabang International Airport,19.897300720214844,102.16100311279295,LA,Luang Phabang,LPQ
Pakse International Airport,15.132100105285645,105.78099822998048,LA,Pakse,PKZ
Savannakhet Airport,16.55660057067871,104.76000213623048,LA,,ZVK
Sam Neua Airport,20.4184,104.067001,LA,,NEU
Wattay International Airport,17.988300323500003,102.56300354,LA,Vientiane,VTE
Aeropuerto Nacional Dr. Juan Plate,-22.159371,-57.942395,PY,Puerto Vallemi,VMI
Macau International Airport,22.149599,113.592003,MO,Nossa Senhora do Carmo,MFM
Dong Hoi Airport,17.515,106.590556,VN,Dong Hoi,VDH
Sân bay Topnhacaiuytin,58.0,172.0,VN,Hà nội,
kqxsstudio,55.0,56.0,VN,,
kqxsstudio,53.0,178.0,VN,,
Gautam Buddha International Airport,27.505328,83.412594,NP,Siddharthanagar (Bhairahawa),BWA
Janakpur Airport,26.708799,85.922401,NP,Janakpur,JKR
